NEZG_ID,VREME_NEZ,GPS_X,GPS_Y,VRSTA_NEZ,NAZIV_TIP,NAZIV_DET,_COL8,_COL9,WGS_X,WGS_Y
1049390,"30.01.2015,17:45",7460247,4957951,Sa povredjenim,,,,,20.49236407290,44.76500321640
1049255,"29.01.2015,15:30",7458383,4961042,Sa mat.stetom,,,,,20.46856407870,44.79271316880
1041851,"13.01.2015,08:15",7461071,4963801,Sa povredjenim,,,,,20.50232298590,44.81769424070
1041992,"05.01.2015,16:45",7457669,4963440,Sa mat.stetom,,,,,20.45933993080,44.81425097110
1042207,"05.01.2015,19:50",7454774,4962700,Sa povredjenim,,,,,20.42280547030,44.80741332980
1042241,"08.01.2015,08:50",7459982,4959325,Sa mat.stetom,,,,,20.48890807660,44.77735331500
1042242,"08.01.2015,08:45",7446609,4970758,Sa mat.stetom,,,,,20.31874082970,44.87936004550
1050541,"09.02.2015,16:25",7454249,4960001,Sa mat.stetom,,,,,20.41641264950,44.78309119540
1041879,"05.01.2015,19:50",7451517,4966491,Sa povredjenim,,,,,20.38127005970,44.84131390030
1041890,"05.01.2015,15:30",7452143,4966694,Sa mat.stetom,,,,,20.38916880220,44.84318313920
1041892,"05.01.2015,22:00",7462119,4962886,Sa mat.stetom,,,,,20.51564205420,44.80951664550
1041894,"05.01.2015,21:45",7454463,4958082,Sa mat.stetom,,,,,20.41928906720,44.76583559330
1042004,"03.01.2015,16:00",7457180,4961848,Sa mat.stetom,,,,,20.45329234770,44.79989505920
1042006,"03.01.2015,08:50",7459094,4968840,Sa mat.stetom,,,,,20.47691853160,44.86292965780
1042007,"03.01.2015,15:50",7454378,4960111,Sa mat.stetom,,,,,20.41803277300,44.78408937940
1042008,"04.01.2015,19:35",7459703,4963810,Sa povredjenim,,,,,20.48502587480,44.81769893440
1042011,"15.01.2015,10:05",7460726,4961405,Sa mat.stetom,,,,,20.49814700080,44.79611317720
1042014,"07.01.2015,05:30",7464876,4964832,Sa mat.stetom,,,,,20.55036038350,44.82717089820
1042017,"07.01.2015,01:51",7457020,4961990,Sa mat.stetom,,,,,20.45125795520,44.80116328250
1042019,"07.01.2015,14:20",7434128,4953989,Sa mat.stetom,,,,,20.16295543360,44.72741470490
1042020,"06.01.2015,13:30",7463780,4963744,Sa mat.stetom,,,,,20.53657868020,44.81732464660
1042022,"06.01.2015,02:00",7456671,4970330,Sa mat.stetom,,,,,20.44613138050,44.87619433840
1042023,"06.01.2015,14:00",7461870,4963400,Sa mat.stetom,,,,,20.51245547420,44.81412891350
1041896,"05.01.2015,20:30",7453269,4962477,Sa mat.stetom,,,,,20.40380112970,44.80530922560
1041897,"05.01.2015,21:05",7453674,4962572,Sa mat.stetom,,,,,20.40891191370,44.80619063420
1041900,"04.01.2015,12:45",7460130,4961739,Sa mat.stetom,,,,,20.49058792930,44.79908572720
1039312,"01.01.2015,17:15",7455607,4962582,Sa mat.stetom,,,,,20.43334593590,44.80640393650
1040442,"02.01.2015,18:40",7457997,4964252,Sa mat.stetom,,,,,20.46341930830,44.82157772680
1041919,"06.01.2015,00:30",7454709,4959918,Sa mat.stetom,,,,,20.42223256430,44.78237369340
1041927,"06.01.2015,12:00",7456127,4955797,Sa mat.stetom,,,,,20.44050649650,44.74537692210
1040501,"02.01.2015,16:40",7455720,4962755,Sa mat.stetom,,,,,20.43475923090,44.80796782790
1040541,"02.01.2015,21:30",7458014,4964245,Sa mat.stetom,,,,,20.46363484370,44.82151573790
1040561,"01.01.2015,13:15",7451746,4962595,Sa mat.stetom,,,,,20.38453818670,44.80626941200
1041201,"03.01.2015,18:20",7451203,4954659,Sa mat.stetom,,,,,20.37843755230,44.73481576830
1039266,"01.01.2015,11:05",7459473,4962136,Sa mat.stetom,,,,,20.48225199060,44.80262124420
1041336,"02.01.2015,12:00",7451645,4965473,Sa mat.stetom,,,,,20.38298643730,44.83216167180
1041337,"02.01.2015,14:30",7460026,4960524,Sa mat.stetom,,,,,20.48936937220,44.78814585410
1039267,"01.01.2015,13:00",7453003,4961899,Sa mat.stetom,,,,,20.40049235590,44.80009024420
1040124,"12.01.2015,09:00",7456024,4960748,Sa mat.stetom,,,,,20.43877651700,44.78992546370
1040621,"01.01.2015,14:55",7459550,4970805,Sa mat.stetom,,,,,20.48253084470,44.88063898360
1040907,"03.01.2015,06:00",7458014,4964245,Sa mat.stetom,,,,,20.46363484370,44.82151573790
1040909,"03.01.2015,09:15",7455352,4962705,Sa mat.stetom,,,,,20.43011163690,44.80749485730
1041344,"02.01.2015,03:20",7454417,4963285,Sa mat.stetom,,,,,20.41823988390,44.81265498900
1039306,"01.01.2015,15:15",7453668,4962574,Sa mat.stetom,,,,,20.40883588540,44.80620824140
1039821,"12.01.2015,07:45",7456004,4960751,Sa mat.stetom,,,,,20.43852350860,44.78995122430
1038897,"08.01.2015,10:45",7459187,4961516,Sa mat.stetom,,,,,20.47868687940,44.79702538790
1038906,"04.01.2015,17:35",7468860,4947774,Sa poginulim,,,,,20.60179004780,44.67384509380
1038911,"08.01.2015,13:50",7459203,4961556,Sa mat.stetom,,,,,20.47888587970,44.79738627360
1038961,"05.01.2015,12:00",7454368,4962345,Sa povredjenim,,,,,20.41770515610,44.80419271720
1041855,"05.01.2015,15:45",7455770,4963583,Sa mat.stetom,,,,,20.43531891860,44.81542219120
1041943,"06.01.2015,14:10",7460744,4962696,Sa mat.stetom,,,,,20.49827432530,44.80773214150
1041950,"02.01.2015,19:40",7458966,4961098,Sa mat.stetom,,,,,20.47592753850,44.79325100760
1041954,"06.01.2015,16:00",7459585,4963743,Sa mat.stetom,,,,,20.48353929140,44.81708928680
1041876,"04.01.2015,16:45",7456406,4963485,Sa povredjenim,,,,,20.44336829160,44.81457957570
1041880,"05.01.2015,12:40",7457747,4961955,Sa mat.stetom,,,,,20.46045007610,44.80089189160
1041974,"06.01.2015,21:10",7457015,4962004,Sa mat.stetom,,,,,20.45119356700,44.80128896810
1040861,"01.01.2015,01:10",7459972,4966643,Sa povredjenim,,,,,20.48820253490,44.84320871710
1041134,"10.01.2015,16:00",7462163,4960479,Sa mat.stetom,,,,,20.51637832360,44.78785784110
1041221,"03.01.2015,17:30",7449938,4954426,Sa mat.stetom,,,,,20.36248959330,44.73263129370
1039241,"01.01.2015,08:20",7456970,4962071,Sa povredjenim,,,,,20.45061907580,44.80188918800
1039261,"01.01.2015,09:00",7458660,4967161,Sa mat.stetom,,,,,20.47156448420,44.84779504000
1039263,"01.01.2015,02:30",7457130,4956069,Sa mat.stetom,,,,,20.45314911700,44.74788577660
1039316,"01.01.2015,17:00",7453918,4957207,Sa mat.stetom,,,,,20.41248404630,44.75792628660
1040297,"02.01.2015,18:45",7457691,4969482,Sa povredjenim,,,,,20.45911195380,44.86862474850
1040906,"03.01.2015,04:45",7461072,4963801,Sa mat.stetom,,,,,20.50233562950,44.81769429550
1039481,"05.01.2015,20:05",7456706,4955666,Sa mat.stetom,,,,,20.44782910610,44.74423344670
1040681,"03.01.2015,02:35",7458144,4962837,Sa mat.stetom,,,,,20.46539513700,44.80885262820
1041967,"05.01.2015,13:45",7459658,4961849,Sa mat.stetom,,,,,20.48461332020,44.80004900380
1041968,"06.01.2015,18:40",7461846,4963430,Sa mat.stetom,,,,,20.51214978200,44.81439760050
1041969,"06.01.2015,18:00",7444013,4973112,Sa mat.stetom,,,,,20.28562303990,44.90034301110
1041973,"21.01.2015,11:45",7457562,4962095,Sa mat.stetom,,,,,20.45809996900,44.80214075260
1041981,"06.01.2015,21:00",7461846,4963430,Sa mat.stetom,,,,,20.51214978200,44.81439760050
1041985,"06.01.2015,18:00",7453571,4966116,Sa povredjenim,,,,,20.40728461040,44.83807649520
1041987,"05.01.2015,14:48",7458929,4957081,Sa mat.stetom,,,,,20.47578549790,44.75709903420
1041988,"06.01.2015,23:30",7457015,4962004,Sa mat.stetom,,,,,20.45119356700,44.80128896810
1041991,"05.01.2015,09:45",7451966,4964219,Sa mat.stetom,,,,,20.38716505190,44.82089870350
1041995,"03.01.2015,14:45",7459734,4960969,Sa mat.stetom,,,,,20.48564394630,44.79213402310
1042003,"04.01.2015,18:30",7455038,4953861,Sa mat.stetom,,,,,20.42692631600,44.72788657820
1042005,"04.01.2015,18:31",7458446,4961942,Sa povredjenim,,,,,20.46928639700,44.80081610580
1042025,"02.01.2015,16:40",7456129,4960593,Sa mat.stetom,,,,,20.44011686770,44.78853708090
1042081,"07.01.2015,22:30",7443675,4973319,Sa mat.stetom,,,,,20.28132043810,44.90217898360
1042101,"07.01.2015,20:20",7431284,4953989,Sa povredjenim,,,,,20.12705576390,44.72714672760
1042161,"04.01.2015,15:10",7451799,4963935,Sa mat.stetom,,,,,20.38508055130,44.81833168350
1042181,"04.01.2015,12:00",7459321,4960309,Sa mat.stetom,,,,,20.48047748950,44.78617104210
1041826,"04.01.2015,09:45",7457341,4970792,Sa mat.stetom,,,,,20.45457200230,44.88039250680
1041834,"05.01.2015,10:25",7459993,4961837,Sa povredjenim,,,,,20.48884857020,44.79995994960
1041871,"01.01.2015,03:50",7462357,4962239,Sa mat.stetom,,,,,20.51869897470,44.80370680290
1040911,"03.01.2015,07:50",7451204,4963013,Sa mat.stetom,,,,,20.37764657400,44.80999402070
1040914,"03.01.2015,08:05",7441736,4961341,Sa mat.stetom,,,,,20.25814989230,44.79423572170
1041128,"07.01.2015,22:10",7462682,4959729,Sa mat.stetom,,,,,20.52299227250,44.78113583390
1041129,"10.01.2015,11:40",7444243,4964097,Sa mat.stetom,,,,,20.28952994120,44.81923726560
1041329,"03.01.2015,21:45",7460134,4964225,Sa mat.stetom,,,,,20.49044252110,44.82145790840
1041349,"04.01.2015,03:40",7451519,4966493,Sa mat.stetom,,,,,20.38129516490,44.84133203470
1040941,"10.01.2015,05:00",7452373,4963063,Sa mat.stetom,,,,,20.39241997470,44.81052322120
1040401,"02.01.2015,17:30",7457213,4970465,Sa mat.stetom,,,,,20.45297963250,44.87744211570
1040581,"02.01.2015,23:55",7458871,4958979,Sa mat.stetom,,,,,20.47489896970,44.77417621800
1040701,"03.01.2015,04:10",7458269,4963935,Sa mat.stetom,,,,,20.46688473960,44.81874103380
1040915,"03.01.2015,12:30",7460133,4964234,Sa mat.stetom,,,,,20.49042916680,44.82153884470
1039041,"01.01.2015,05:15",7456979,4962016,Sa mat.stetom,,,,,20.45073751060,44.80139478030
1039264,"01.01.2015,00:15",7460526,4962009,Sa mat.stetom,,,,,20.49557210980,44.80153761640
1039265,"01.01.2015,12:30",7460653,4963460,Sa mat.stetom,,,,,20.49706450990,44.81460248540
1041136,"03.01.2015,17:45",7457410,4963714,Sa mat.stetom,,,,,20.45604238750,44.81670125420
1041138,"02.01.2015,14:50",7456110,4963483,Sa povredjenim,,,,,20.43962620160,44.81454335950
1041140,"03.01.2015,17:30",7443005,4903935,Sa mat.stetom,,,,,20.28055449240,44.27772729430
1041161,"03.01.2015,17:30",7465643,4958117,Sa mat.stetom,,,,,20.56051596880,44.76677822990
1041182,"03.01.2015,18:50",7462151,4967307,Sa mat.stetom,,,,,20.51571529500,44.84930373610
1041001,"03.01.2015,15:30",7454207,4963031,Sa povredjenim,,,,,20.41560798260,44.81035573060
1049373,"27.01.2015,17:05",7459106,4963533,Sa mat.stetom,,,,,20.47750008140,44.81517205170
1049383,"29.01.2015,16:45",7455290,4948665,Sa mat.stetom,,,,,20.43056408090,44.68114228850
1038887,"03.01.2015,11:00",7455849,4960513,Sa mat.stetom,,,,,20.43658545500,44.78779982710
1038981,"01.01.2015,03:10",7455111,4963417,Sa mat.stetom,,,,,20.42700194840,44.81388702950
1039269,"01.01.2015,11:30",7458169,4957781,Sa povredjenim,,,,,20.46612873680,44.76335423940
1039313,"05.01.2015,17:20",7442263,4956867,Sa povredjenim,,,,,20.26531896590,44.75401777880
1039318,"05.01.2015,21:05",7451524,4962629,Sa mat.stetom,,,,,20.38172866630,44.80656028300
1039302,"01.01.2015,13:40",7458651,4967157,Sa mat.stetom,,,,,20.47145096090,44.84775851930
1039304,"01.01.2015,14:00",7454389,4965719,Sa mat.stetom,,,,,20.41766638950,44.83455687770
1039311,"08.01.2015,10:50",7460194,4962065,Sa povredjenim,,,,,20.49137121090,44.80202305200
1039361,"01.01.2015,17:30",7462427,4963409,Sa mat.stetom,,,,,20.51949686560,44.81423959540
1039642,"01.01.2015,18:40",7457698,4970441,Sa mat.stetom,,,,,20.45912008550,44.87725523980
1039701,"08.01.2015,07:55",7452775,4966334,Sa mat.stetom,,,,,20.39719657020,44.83998580410
1039341,"01.01.2015,02:30",7457040,4961985,Sa mat.stetom,,,,,20.45151117710,44.80111949560
1039541,"01.01.2015,21:15",7454407,4965731,Sa mat.stetom,,,,,20.41789295490,44.83466602160
1040285,"02.01.2015,15:30",7462359,4957800,Sa mat.stetom,,,,,20.51905429990,44.76375920100
1040286,"02.01.2015,10:25",7452269,4964711,Sa mat.stetom,,,,,20.39094977730,44.82534662370
1040300,"02.01.2015,19:00",7461179,4961168,Sa mat.stetom,,,,,20.50389059180,44.79400525040
1040363,"01.01.2015,02:00",7461581,4961012,Sa mat.stetom,,,,,20.50898308120,44.79262321500
1040441,"03.01.2015,01:15",7458185,4960510,Sa mat.stetom,,,,,20.46610567170,44.78791399160
1040702,"03.01.2015,04:05",7456001,4961362,Sa povredjenim,,,,,20.43843251660,44.79544950710
1040901,"03.01.2015,07:45",7461076,4963774,Sa mat.stetom,,,,,20.50238828300,44.81745153680
1049380,"30.01.2015,16:25",7453885,4956231,Sa mat.stetom,,,,,20.41215590850,44.74914098000
1050678,"09.02.2015,08:25",7455010,4964556,Sa povredjenim,,,,,20.42562374120,44.82413058310
1048812,"26.01.2015,06:50",7443153,4973792,Sa mat.stetom,,,,,20.27465776680,44.90639371500
1055483,"02.03.2015,08:50",7457371,4959526,Sa mat.stetom,,,,,20.45590195180,44.77901048460
1055484,"02.03.2015,10:05",7460165,4963547,Sa mat.stetom,,,,,20.49088792370,44.81535821360
1055487,"02.03.2015,08:50",7457543,4971099,Sa mat.stetom,,,,,20.45710290070,44.88316733050
1061589,"23.03.2015,12:00",7458853,4967593,Sa mat.stetom,,,,,20.47397074240,44.85169386440
1061590,"23.03.2015,07:45",7453814,4962497,Sa mat.stetom,,,,,20.41068847960,44.80552481090
1063008,"28.03.2015,23:00",7456915,4970362,Sa mat.stetom,,,,,20.44921677920,44.87649717330
1081324,"24.05.2015,13:00",7458943,4960799,Sa mat.stetom,,,,,20.47566110640,44.79055892320
1081341,"24.05.2015,11:00",7463513,4960701,Sa mat.stetom,,,,,20.53342243120,44.78992626910
1058805,"13.03.2015,10:15",7458651,4956211,Sa mat.stetom,,,,,20.47234517770,44.74925360030
1058842,"14.03.2015,20:45",7458071,4963964,Sa povredjenim,,,,,20.46437887390,44.81899035040
1058962,"12.03.2015,19:00",7457546,4970709,Sa mat.stetom,,,,,20.45717372280,44.87965789320
1058963,"12.03.2015,17:50",7457581,4962624,Sa mat.stetom,,,,,20.45829578910,44.80690243220
1059002,"11.03.2015,12:00",7455237,4961074,Sa mat.stetom,,,,,20.42880209210,44.79281008890
1059003,"12.03.2015,19:00",7459590,4962964,Sa mat.stetom,,,,,20.48366475930,44.81007922310
1059333,"16.03.2015,18:40",7446966,4968824,Sa povredjenim,,,,,20.32346242120,44.86198310730
1059381,"14.03.2015,19:40",7453955,4952911,Sa mat.stetom,,,,,20.41334074490,44.71926822050
1059384,"13.03.2015,12:15",7456533,4961501,Sa mat.stetom,,,,,20.44514432500,44.79673310160
1059386,"13.03.2015,09:40",7459281,4960812,Sa mat.stetom,,,,,20.47993157510,44.79069534930
1059387,"13.03.2015,15:30",7454080,4964528,Sa mat.stetom,,,,,20.41386660330,44.82381912170
1059388,"13.03.2015,13:20",7452027,4964387,Sa povredjenim,,,,,20.38792040860,44.82241465520
1059761,"16.03.2015,11:30",7449133,4947128,Sa mat.stetom,,,,,20.35305561200,44.66689864630
1059807,"13.03.2015,06:40",7461946,4962775,Sa mat.stetom,,,,,20.51346337280,44.80850848530
1042660,"08.01.2015,05:20",7457779,4962286,Sa povredjenim,,,,,20.46082693760,44.80387251090
1075283,"10.05.2015,23:25",7467352,4931397,Sa povredjenim,,,,,20.58381759710,44.52639072000
1075284,"13.05.2015,10:50",7451748,4967467,Sa povredjenim,,,,,20.38409866440,44.85011261150
1075285,"13.05.2015,14:45",7454177,4960371,Sa povredjenim,,,,,20.41546941310,44.78641623230
1075684,"15.05.2015,12:50",7457095,4963516,Sa mat.stetom,,,,,20.45207655250,44.81490047930
1075686,"15.05.2015,10:10",7457181,4961884,Sa mat.stetom,,,,,20.45330194210,44.80021908850
1075921,"13.05.2015,21:55",7460189,4961727,Sa povredjenim,,,,,20.49133460400,44.79898104410
1075941,"13.05.2015,23:45",7457201,4956598,Sa povredjenim,,,,,20.45400111290,44.75265063400
1061862,"26.03.2015,12:20",7452375,4966138,Sa mat.stetom,,,,,20.39215574530,44.83819529920
1061932,"25.03.2015,11:15",7466812,4953786,Sa povredjenim,,,,,20.57556709010,44.72785743550
1087901,"11.06.2015,16:00",7461986,4960853,Sa povredjenim,,,,,20.51411346810,44.79121411380
1087902,"12.06.2015,18:20",7445582,4949500,Sa mat.stetom,,,,,20.30802317180,44.68798303680
1087903,"13.06.2015,02:40",7457725,4962496,Sa povredjenim,,,,,20.46012680800,44.80575912150
1061633,"24.03.2015,09:30",7442829,4973381,Sa povredjenim,,,,,20.27060173420,44.90266922660
1061681,"21.03.2015,14:30",7458690,4959270,Sa mat.stetom,,,,,20.47258848800,44.77678450120
1061838,"26.03.2015,08:30",7448862,4961671,Sa mat.stetom,,,,,20.34817546430,44.79775289060
1061918,"26.03.2015,19:55",7455614,4963283,Sa mat.stetom,,,,,20.43337293760,44.81271273950
1062361,"27.03.2015,19:10",7462506,4963777,Sa mat.stetom,,,,,20.52046835140,44.81755548030
1062407,"25.03.2015,20:00",7460586,4954584,Sa mat.stetom,,,,,20.49690794490,44.73472149210
1062429,"28.03.2015,10:45",7453284,4965610,Sa mat.stetom,,,,,20.40370144360,44.83350418140
1062453,"28.03.2015,07:55",7457578,4963424,Sa povredjenim,,,,,20.45819078260,44.81410155830
1084073,"31.05.2015,20:05",7451013,4961091,Sa mat.stetom,,,,,20.37541790640,44.79268478570
1084077,"22.05.2015,09:00",7453999,4965600,Sa mat.stetom,,,,,20.41274485320,44.83346084640
1084080,"27.05.2015,20:30",7459175,4954660,Sa mat.stetom,,,,,20.47908731310,44.73532596850
1084804,"04.06.2015,13:30",7450366,4952834,Sa povredjenim,,,,,20.36804836290,44.71833460760
1084820,"03.06.2015,07:40",7455515,4962639,Sa povredjenim,,,,,20.43217795600,44.80691113460
1084841,"03.06.2015,07:40",7455515,4962639,Sa mat.stetom,,,,,20.43217795600,44.80691113460
1084861,"03.06.2015,14:30",7454296,4962328,Sa povredjenim,,,,,20.41679657760,44.80403510910
1084862,"03.06.2015,16:00",7454866,4962205,Sa povredjenim,,,,,20.42401259340,44.80296462750
1084863,"04.06.2015,13:30",7457691,4963414,Sa mat.stetom,,,,,20.45962024610,44.81401830410
1084865,"04.06.2015,17:45",7453415,4962611,Sa mat.stetom,,,,,20.40563433860,44.80652467790
1066684,"26.03.2015,08:30",7446915,4969847,Sa povredjenim,,,,,20.32270958370,44.87118508730
1059385,"14.03.2015,22:15",7458127,4962918,Sa povredjenim,,,,,20.46517352580,44.80958055740
1059644,"16.03.2015,16:25",7459184,4962698,Sa mat.stetom,,,,,20.47855361950,44.80766223920
1059645,"16.03.2015,12:30",7454152,4966494,Sa mat.stetom,,,,,20.41459872090,44.84151586250
1059661,"16.03.2015,08:25",7458251,4962095,Sa mat.stetom,,,,,20.46680900850,44.80218155130
1059823,"18.03.2015,07:50",7455424,4962747,Sa mat.stetom,,,,,20.43101810510,44.80787733720
1060088,"18.03.2015,21:00",7460083,4964048,Sa mat.stetom,,,,,20.48981163520,44.81986219230
1060741,"20.03.2015,15:10",7458759,4959713,Sa mat.stetom,,,,,20.47342421630,44.78077515170
1060762,"20.03.2015,16:00",7456955,4961681,Sa mat.stetom,,,,,20.45046263810,44.79837861690
1060765,"16.03.2015,16:30",7458297,4954443,Sa mat.stetom,,,,,20.46801988660,44.73332227420
1060782,"19.03.2015,13:20",7452976,4963038,Sa mat.stetom,,,,,20.40004530340,44.81033837690
1046844,"13.01.2015,00:15",7459330,4959870,Sa mat.stetom,,,,,20.48062647100,44.78222090570
1080923,"21.05.2015,08:20",7462485,4962484,Sa mat.stetom,,,,,20.52029879170,44.80591838480
1081163,"23.05.2015,01:45",7453193,4956726,Sa povredjenim,,,,,20.40337140000,44.75355043240
1081164,"22.05.2015,18:55",7454516,4955095,Sa povredjenim,,,,,20.42022621030,44.73895847500
1081582,"27.05.2015,07:45",7465244,4958667,Sa mat.stetom,,,,,20.55543782260,44.77170846460
1081841,"27.05.2015,11:00",7459474,4959468,Sa mat.stetom,,,,,20.48247818700,44.77861144150
1081961,"27.05.2015,10:45",7449247,4947093,Sa mat.stetom,,,,,20.35449668400,44.66659177720
1081981,"28.05.2015,20:40",7453864,4959395,Sa mat.stetom,,,,,20.41160300210,44.77761288150
1081984,"27.05.2015,08:45",7457963,4963473,Sa mat.stetom,,,,,20.46305415810,44.81456539610
1081987,"27.05.2015,16:25",7463473,4960572,Sa mat.stetom,,,,,20.53292623990,44.78876330850
1082181,"25.05.2015,09:15",7459973,4967021,Sa mat.stetom,,,,,20.48818521340,44.84661044090
1050594,"08.02.2015,00:40",7449538,4956084,Sa povredjenim,,,,,20.35727507100,44.74752357890
1068670,"17.04.2015,14:50",7459283,4960298,Sa mat.stetom,,,,,20.47999818080,44.78606987610
1091876,"29.06.2015,15:05",7456539,4955607,Sa mat.stetom,,,,,20.44572537200,44.74369232450
1091905,"29.06.2015,12:45",7459844,4957600,Sa mat.stetom,,,,,20.48730115270,44.76182185220
1057521,"10.03.2015,14:35",7454049,4959089,Sa mat.stetom,,,,,20.41396814560,44.77487111840
1057542,"10.03.2015,16:50",7452922,4967515,Sa mat.stetom,,,,,20.39894582120,44.85062336190
1057763,"11.03.2015,13:30",7457108,4962174,Sa mat.stetom,,,,,20.45235467210,44.80282443800
1057764,"11.03.2015,09:50",7460951,4963370,Sa mat.stetom,,,,,20.50083904770,44.81380900450
1057925,"11.03.2015,19:45",7451438,4962109,Sa povredjenim,,,,,20.38069141380,44.80187492690
1058022,"11.03.2015,08:30",7458801,4964740,Sa mat.stetom,,,,,20.47354561070,44.82601638960
1058126,"11.03.2015,16:30",7460645,4963462,Sa mat.stetom,,,,,20.49696321100,44.81462004060
1058128,"11.03.2015,17:30",7459122,4962336,Sa mat.stetom,,,,,20.47779910530,44.80440097690
1058501,"13.03.2015,19:40",7457304,4943958,Sa mat.stetom,,,,,20.45636230760,44.63890554780
1058504,"13.03.2015,17:00",7454190,4956768,Sa mat.stetom,,,,,20.41595912900,44.75399320400
1058507,"13.03.2015,22:55",7451155,4967348,Sa mat.stetom,,,,,20.37660847450,44.84900120100
1073221,"04.05.2015,20:05",7450188,4944238,Sa povredjenim,,,,,20.36664166690,44.64096516010
1073823,"08.05.2015,15:55",7442287,4915533,Sa mat.stetom,,,,,20.27027170540,44.38204745790
1073825,"07.05.2015,12:00",7459924,4963856,Sa povredjenim,,,,,20.48781645490,44.81812539930
1073826,"07.05.2015,07:30",7458184,4963071,Sa mat.stetom,,,,,20.46588145790,44.81096078250
1073831,"07.05.2015,11:30",7444584,4972745,Sa povredjenim,,,,,20.29289291880,44.89708531870
1074145,"10.05.2015,23:50",7459737,4961273,Sa mat.stetom,,,,,20.48565768040,44.79486994920
1074146,"10.05.2015,18:55",7459673,4961106,Sa mat.stetom,,,,,20.48486211640,44.79336345570
1090609,"27.06.2015,15:40",7460719,4957783,Sa povredjenim,,,,,20.49833943240,44.76351755450
1090618,"24.06.2015,22:40",7459207,4956333,Sa povredjenim,,,,,20.47935687610,44.75038357880
1091123,"30.06.2015,16:00",7457814,4962875,Sa mat.stetom,,,,,20.46122024820,44.80917508360
1063816,"03.04.2015,12:45",7455821,4961135,Sa mat.stetom,,,,,20.43617737170,44.79339554750
1092001,"02.07.2015,18:00",7457970,4962771,Sa mat.stetom,,,,,20.46320098510,44.80824841580
1059809,"15.03.2015,00:10",7462009,4960503,Sa mat.stetom,,,,,20.51443040950,44.78806560860
1060302,"14.03.2015,09:50",7455769,4961304,Sa mat.stetom,,,,,20.43550542840,44.79491316760
1060384,"19.03.2015,23:20",7451122,4963864,Sa povredjenim,,,,,20.37652778510,44.81764653590
1060426,"20.03.2015,07:00",7457571,4962238,Sa povredjenim,,,,,20.45820174160,44.80342816730
1061001,"21.03.2015,07:30",7455865,4958623,Sa povredjenim,,,,,20.43695222690,44.77079242910
1061262,"21.03.2015,15:00",7457769,4956011,Sa mat.stetom,,,,,20.46122341010,44.74740199570
1061362,"21.03.2015,01:30",7455610,4963305,Sa povredjenim,,,,,20.43332043800,44.81291046970
1061452,"22.03.2015,15:30",7463466,4960810,Sa mat.stetom,,,,,20.53282059490,44.79090477420
1061486,"23.03.2015,17:20",7459729,4963999,Sa mat.stetom,,,,,20.48533955180,44.81940124980
1061564,"23.03.2015,22:55",7452373,4958331,Sa mat.stetom,,,,,20.39286469980,44.76793965850
1076281,"12.05.2015,22:25",7457488,4962611,Sa povredjenim,,,,,20.45712125530,44.80677988720
1076302,"12.05.2015,16:55",7454145,4960388,Sa povredjenim,,,,,20.41506350430,44.78656715570
1076601,"13.05.2015,11:55",7460047,4963786,Sa mat.stetom,,,,,20.48937715670,44.81750238730
1076641,"17.05.2015,12:00",7452592,4966852,Sa mat.stetom,,,,,20.39483334880,44.84463508740
1076661,"17.05.2015,09:30",7454609,4958627,Sa mat.stetom,,,,,20.42108457980,44.77074944740
1076681,"17.05.2015,15:00",7454036,4966332,Sa mat.stetom,,,,,20.41314621750,44.84005052440
1076762,"17.05.2015,10:15",7448018,4927188,Sa povredjenim,,,,,20.34101712570,44.48737227160
1078426,"16.05.2015,18:00",7462402,4960101,Sa mat.stetom,,,,,20.51942666750,44.78446880540
1042706,"09.01.2015,18:40",7458679,4959320,Sa povredjenim,,,,,20.47244543010,44.77723382260
1043483,"11.01.2015,13:40",7452644,4962328,Sa mat.stetom,,,,,20.39591465120,44.80392702640
1044221,"12.01.2015,21:15",7459566,4962852,Sa povredjenim,,,,,20.48337030740,44.80906995080
1046624,"18.01.2015,14:50",7457810,4961697,Sa mat.stetom,,,,,20.46126789030,44.79857385180
1048102,"22.01.2015,02:00",7457615,4963479,Sa mat.stetom,,,,,20.45865395420,44.81459871810
1048304,"22.01.2015,12:00",7457522,4962707,Sa povredjenim,,,,,20.45754299400,44.80764583690
1063043,"30.03.2015,12:45",7456385,4961006,Sa mat.stetom,,,,,20.44331640220,44.79226946830
1063382,"29.03.2015,04:10",7453865,4967321,Sa mat.stetom,,,,,20.41089305000,44.84893945350
1063403,"31.03.2015,10:00",7458109,4962103,Sa mat.stetom,,,,,20.46501344840,44.80224519040
1063423,"31.03.2015,12:20",7451050,4968428,Sa mat.stetom,,,,,20.37517554890,44.85871281770
1063426,"31.03.2015,09:30",7450909,4965299,Sa mat.stetom,,,,,20.37369551900,44.83054539160
1051684,"18.02.2015,10:30",7455902,4961158,Sa mat.stetom,,,,,20.43719905900,44.79360755400
1085301,"05.06.2015,15:40",7455152,4960902,Sa mat.stetom,,,,,20.42774309060,44.79125688730
1085321,"01.06.2015,09:15",7457218,4961893,Sa mat.stetom,,,,,20.45376884940,44.80030230810
1085398,"06.06.2015,14:30",7458947,4963962,Sa mat.stetom,,,,,20.47545501620,44.81902351530
1085407,"05.06.2015,12:30",7456982,4961548,Sa mat.stetom,,,,,20.45081519920,44.79718336520
